,Ländergruppierungen,GES,ALT,Value
6721,Westafrika,GESM,13,960
6722,Westafrika,GESM,14,920
6723,Westafrika,GESM,15,1050
6724,Westafrika,GESM,16,1480
6725,Westafrika,GESM,17,1825
6726,Westafrika,GESM,18,1380
6727,Westafrika,GESM,19,1525
6728,Westafrika,GESM,20,1580
6729,Westafrika,GESM,21,1530
6730,Westafrika,GESM,22,1840
6731,Westafrika,GESM,23,2160
6732,Westafrika,GESM,24,3065
6733,Westafrika,GESM,25,3915
6734,Westafrika,GESM,26,4190
6735,Westafrika,GESM,27,4085
6736,Westafrika,GESM,28,3920
6737,Westafrika,GESM,29,3970
6738,Westafrika,GESM,30,3815
6739,Westafrika,GESM,31,3490
6740,Westafrika,GESM,32,3810
6741,Westafrika,GESM,33,3115
6742,Westafrika,GESM,34,4035
6743,Westafrika,GESM,35,3435
6744,Westafrika,GESM,36,3485
6745,Westafrika,GESM,37,3215
6746,Westafrika,GESM,38,3205
6747,Westafrika,GESM,39,3265
6748,Westafrika,GESM,40,2895
6749,Westafrika,GESM,41,2630
6750,Westafrika,GESM,42,2645
6751,Westafrika,GESM,43,1950
6752,Westafrika,GESM,44,2635
6753,Westafrika,GESM,45,2060
6754,Westafrika,GESM,46,1910
6755,Westafrika,GESM,47,1710
6756,Westafrika,GESM,48,1585
6757,Westafrika,GESM,49,1705
6758,Westafrika,GESM,50,1405
6759,Westafrika,GESM,51,1220
6760,Westafrika,GESM,52,1250
6761,Westafrika,GESM,53,905
6762,Westafrika,GESM,54,1365
6763,Westafrika,GESM,55,925
6764,Westafrika,GESM,56,1065
6765,Westafrika,GESM,57,875
6766,Westafrika,GESM,58,825
6767,Westafrika,GESM,59,845
6768,Westafrika,GESM,60,785
6769,Westafrika,GESM,61,610
6770,Westafrika,GESM,62,605
6771,Westafrika,GESM,63,380
6772,Westafrika,GESM,64,600
6773,Westafrika,GESM,65,335
6774,Westafrika,GESM,66,340
6775,Westafrika,GESM,67,300
6776,Westafrika,GESM,68,255
6777,Westafrika,GESM,69,205
6778,Westafrika,GESM,70,175
6779,Westafrika,GESM,71,130
6780,Westafrika,GESM,72,130
6781,Westafrika,GESM,73,70
6782,Westafrika,GESM,74,105
6783,Westafrika,GESM,75,75
6784,Westafrika,GESM,76,85
6785,Westafrika,GESM,77,55
6786,Westafrika,GESM,78,40
6787,Westafrika,GESM,79,45
6788,Westafrika,GESM,80,35
6789,Westafrika,GESM,81,30
6790,Westafrika,GESM,82,40
6791,Westafrika,GESM,83,20
6792,Westafrika,GESM,84,20
6793,Westafrika,GESM,85,50
6794,Westafrika,GESW,0,1540
6795,Westafrika,GESW,1,2110
6796,Westafrika,GESW,2,2180
6797,Westafrika,GESW,3,2255
6798,Westafrika,GESW,4,2465
6799,Westafrika,GESW,5,2805
6800,Westafrika,GESW,6,2610
6801,Westafrika,GESW,7,2180
6802,Westafrika,GESW,8,1825
6803,Westafrika,GESW,9,1530
6804,Westafrika,GESW,10,1275
6805,Westafrika,GESW,11,1145
6806,Westafrika,GESW,12,1130
6807,Westafrika,GESW,13,960
6808,Westafrika,GESW,14,885
6809,Westafrika,GESW,15,855
6810,Westafrika,GESW,16,830
6811,Westafrika,GESW,17,745
6812,Westafrika,GESW,18,685
6813,Westafrika,GESW,19,660
6814,Westafrika,GESW,20,805
6815,Westafrika,GESW,21,865
6816,Westafrika,GESW,22,980
6817,Westafrika,GESW,23,1030
6818,Westafrika,GESW,24,1275
6819,Westafrika,GESW,25,1585
6820,Westafrika,GESW,26,1765
6821,Westafrika,GESW,27,1905
6822,Westafrika,GESW,28,2170
6823,Westafrika,GESW,29,2305
6824,Westafrika,GESW,30,2360
6825,Westafrika,GESW,31,2300
6826,Westafrika,GESW,32,2485
6827,Westafrika,GESW,33,2030
6828,Westafrika,GESW,34,2420
6829,Westafrika,GESW,35,2195
6830,Westafrika,GESW,36,2300
6831,Westafrika,GESW,37,2135
6832,Westafrika,GESW,38,2195
6833,Westafrika,GESW,39,2245
6834,Westafrika,GESW,40,1980
6835,Westafrika,GESW,41,1770
6836,Westafrika,GESW,42,1800
6837,Westafrika,GESW,43,1305
6838,Westafrika,GESW,44,1640
6839,Westafrika,GESW,45,1375
6840,Westafrika,GESW,46,1250
6841,Westafrika,GESW,47,1105
6842,Westafrika,GESW,48,980
6843,Westafrika,GESW,49,1020
6844,Westafrika,GESW,50,875
6845,Westafrika,GESW,51,725
6846,Westafrika,GESW,52,795
6847,Westafrika,GESW,53,540
6848,Westafrika,GESW,54,770
6849,Westafrika,GESW,55,590
6850,Westafrika,GESW,56,545
6851,Westafrika,GESW,57,445
6852,Westafrika,GESW,58,510
6853,Westafrika,GESW,59,460
6854,Westafrika,GESW,60,465
6855,Westafrika,GESW,61,345
6856,Westafrika,GESW,62,360
6857,Westafrika,GESW,63,240
6858,Westafrika,GESW,64,340
6859,Westafrika,GESW,65,180
6860,Westafrika,GESW,66,195
6861,Westafrika,GESW,67,190
6862,Westafrika,GESW,68,130
6863,Westafrika,GESW,69,115
6864,Westafrika,GESW,70,110
6865,Westafrika,GESW,71,65
6866,Westafrika,GESW,72,65
6867,Westafrika,GESW,73,45
6868,Westafrika,GESW,74,55
6869,Westafrika,GESW,75,30
6870,Westafrika,GESW,76,30
6871,Westafrika,GESW,77,25
6872,Westafrika,GESW,78,15
6873,Westafrika,GESW,79,15
6874,Westafrika,GESW,80,20
6875,Westafrika,GESW,81,10
6876,Westafrika,GESW,82,10
6877,Westafrika,GESW,83,5
6878,Westafrika,GESW,84,5
6879,Westafrika,GESW,85,15
6880,Zentralafrika,GESM,0,365
6881,Zentralafrika,GESM,1,525
6882,Zentralafrika,GESM,2,450
6883,Zentralafrika,GESM,3,400
6884,Zentralafrika,GESM,4,445
6885,Zentralafrika,GESM,5,420
6886,Zentralafrika,GESM,6,395
6887,Zentralafrika,GESM,7,315
6888,Zentralafrika,GESM,8,290
6889,Zentralafrika,GESM,9,330
6890,Zentralafrika,GESM,10,305
6891,Zentralafrika,GESM,11,265
6892,Zentralafrika,GESM,12,270
6893,Zentralafrika,GESM,13,290
6894,Zentralafrika,GESM,14,245
6895,Zentralafrika,GESM,15,255
6896,Zentralafrika,GESM,16,325
6897,Zentralafrika,GESM,17,350
6898,Zentralafrika,GESM,18,375
6899,Zentralafrika,GESM,19,530
6900,Zentralafrika,GESM,20,645
6901,Zentralafrika,GESM,21,725
6902,Zentralafrika,GESM,22,830
6903,Zentralafrika,GESM,23,925
6904,Zentralafrika,GESM,24,1070
6905,Zentralafrika,GESM,25,1100
6906,Zentralafrika,GESM,26,1165
6907,Zentralafrika,GESM,27,1225
6908,Zentralafrika,GESM,28,1270
6909,Zentralafrika,GESM,29,1200
6910,Zentralafrika,GESM,30,1195
6911,Zentralafrika,GESM,31,1290
6912,Zentralafrika,GESM,32,1260
6913,Zentralafrika,GESM,33,1070
6914,Zentralafrika,GESM,34,1135
6915,Zentralafrika,GESM,35,1050
6916,Zentralafrika,GESM,36,990
6917,Zentralafrika,GESM,37,815
6918,Zentralafrika,GESM,38,775
6919,Zentralafrika,GESM,39,775
6920,Zentralafrika,GESM,40,650
6921,Zentralafrika,GESM,41,560
6922,Zentralafrika,GESM,42,605
6923,Zentralafrika,GESM,43,450
6924,Zentralafrika,GESM,44,515
6925,Zentralafrika,GESM,45,450
6926,Zentralafrika,GESM,46,385
6927,Zentralafrika,GESM,47,365
6928,Zentralafrika,GESM,48,325
6929,Zentralafrika,GESM,49,300
6930,Zentralafrika,GESM,50,270
6931,Zentralafrika,GESM,51,240
6932,Zentralafrika,GESM,52,225
6933,Zentralafrika,GESM,53,180
6934,Zentralafrika,GESM,54,255
6935,Zentralafrika,GESM,55,205
6936,Zentralafrika,GESM,56,200
6937,Zentralafrika,GESM,57,180
6938,Zentralafrika,GESM,58,155
6939,Zentralafrika,GESM,59,225
6940,Zentralafrika,GESM,60,165
6941,Zentralafrika,GESM,61,145
6942,Zentralafrika,GESM,62,165
6943,Zentralafrika,GESM,63,85
6944,Zentralafrika,GESM,64,140
6945,Zentralafrika,GESM,65,100
6946,Zentralafrika,GESM,66,90
6947,Zentralafrika,GESM,67,70
6948,Zentralafrika,GESM,68,60
6949,Zentralafrika,GESM,69,50
6950,Zentralafrika,GESM,70,45
6951,Zentralafrika,GESM,71,40
6952,Zentralafrika,GESM,72,25
6953,Zentralafrika,GESM,73,25
6954,Zentralafrika,GESM,74,20
6955,Zentralafrika,GESM,75,10
6956,Zentralafrika,GESM,76,20
6957,Zentralafrika,GESM,77,5
6958,Zentralafrika,GESM,78,15
6959,Zentralafrika,GESM,79,10
6960,Zentralafrika,GESM,80,15
6961,Zentralafrika,GESM,81,0
6962,Zentralafrika,GESM,82,10
6963,Zentralafrika,GESM,83,5
6964,Zentralafrika,GESM,84,0
6965,Zentralafrika,GESM,85,25
6966,Zentralafrika,GESW,0,355
6967,Zentralafrika,GESW,1,460
6968,Zentralafrika,GESW,2,435
6969,Zentralafrika,GESW,3,465
6970,Zentralafrika,GESW,4,405
6971,Zentralafrika,GESW,5,410
6972,Zentralafrika,GESW,6,330
6973,Zentralafrika,GESW,7,290
6974,Zentralafrika,GESW,8,315
6975,Zentralafrika,GESW,9,275
6976,Zentralafrika,GESW,10,265
6977,Zentralafrika,GESW,11,270
6978,Zentralafrika,GESW,12,305
6979,Zentralafrika,GESW,13,260
6980,Zentralafrika,GESW,14,275
6981,Zentralafrika,GESW,15,260
6982,Zentralafrika,GESW,16,265
6983,Zentralafrika,GESW,17,265
6984,Zentralafrika,GESW,18,235
6985,Zentralafrika,GESW,19,425
6986,Zentralafrika,GESW,20,485
6987,Zentralafrika,GESW,21,605
6988,Zentralafrika,GESW,22,695
6989,Zentralafrika,GESW,23,800
6990,Zentralafrika,GESW,24,880
6991,Zentralafrika,GESW,25,860
6992,Zentralafrika,GESW,26,925
6993,Zentralafrika,GESW,27,940
6994,Zentralafrika,GESW,28,915
6995,Zentralafrika,GESW,29,970
6996,Zentralafrika,GESW,30,965
6997,Zentralafrika,GESW,31,985
6998,Zentralafrika,GESW,32,940
6999,Zentralafrika,GESW,33,825
7000,Zentralafrika,GESW,34,875
7001,Zentralafrika,GESW,35,735
7002,Zentralafrika,GESW,36,720
7003,Zentralafrika,GESW,37,650
7004,Zentralafrika,GESW,38,620
7005,Zentralafrika,GESW,39,540
7006,Zentralafrika,GESW,40,510
7007,Zentralafrika,GESW,41,420
7008,Zentralafrika,GESW,42,480
7009,Zentralafrika,GESW,43,340
7010,Zentralafrika,GESW,44,390
7011,Zentralafrika,GESW,45,370
7012,Zentralafrika,GESW,46,290
7013,Zentralafrika,GESW,47,270
7014,Zentralafrika,GESW,48,265
7015,Zentralafrika,GESW,49,255
7016,Zentralafrika,GESW,50,225
7017,Zentralafrika,GESW,51,200
7018,Zentralafrika,GESW,52,215
